symbol,channel,type,timestamp_received,timestamp_start,open,high,low,close,volume_base,volume_quote,price_change,price_change_pct,price_range,price_range_pct,candle_type,timeframe
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438775,2025-06-08 21:15:00,655.7,656.0,655.7,655.9,0.3005,197.1167,0.1999999999999318,0.03050175385083602,0.2999999999999545,0.045752630776262695,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438778,2025-06-08 21:20:00,655.9,656.1,655.7,656.0,0.5429,356.08625,0.10000000000002274,0.015246226558930133,0.39999999999997726,0.0609849062357032,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438781,2025-06-08 21:25:00,656.0,656.0,655.8,655.9,0.2323,152.36357,-0.10000000000002274,-0.015243902439027858,0.20000000000004547,0.030487804878055715,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438784,2025-06-08 21:30:00,655.9,656.1,655.7,655.8,1.1695,767.09036,-0.10000000000002274,-0.015246226558930133,0.39999999999997726,0.0609849062357032,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438787,2025-06-08 21:35:00,655.8,655.9,655.6,655.7,0.366,239.97187,-0.09999999999990905,-0.015248551387604309,0.2999999999999545,0.0457456541628476,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438789,2025-06-08 21:40:00,655.7,655.9,655.6,655.7,0.5316,348.56639,0.0,0.0,0.2999999999999545,0.045752630776262695,doji,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438792,2025-06-08 21:45:00,655.7,655.9,655.5,655.6,0.5782,379.13998,-0.10000000000002274,-0.01525087692542668,0.39999999999997726,0.06100350770168937,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438794,2025-06-08 21:50:00,655.6,656.2,655.6,656.2,0.23,150.85251,0.6000000000000227,0.09151921903600102,0.6000000000000227,0.09151921903600102,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438797,2025-06-08 21:55:00,656.2,656.3,655.3,655.3,0.5149,337.68361,-0.900000000000091,-0.13715330691863623,1.0,0.15239256324291373,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438800,2025-06-08 22:00:00,655.3,655.3,654.4,654.8,0.799,523.15847,-0.5,-0.07630093087135664,0.8999999999999773,0.1373416755684385,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438802,2025-06-08 22:05:00,654.8,654.8,654.0,654.0,1.011,661.84946,-0.7999999999999545,-0.12217470983505721,0.7999999999999545,0.12217470983505721,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438805,2025-06-08 22:10:00,654.0,654.2,654.0,654.2,0.0379,24.79418,0.20000000000004547,0.030581039755358634,0.20000000000004547,0.030581039755358634,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438807,2025-06-08 22:15:00,654.2,654.2,653.8,653.9,0.0408,26.67757,-0.3000000000000682,-0.04585753592174689,0.40000000000009095,0.06114338122899586,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438822,2025-06-08 22:20:00,653.9,654.0,653.8,654.0,6.0153,3933.06188,0.10000000000002274,0.015292858235207638,0.20000000000004547,0.030585716470415275,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438826,2025-06-08 22:25:00,654.0,654.0,653.2,653.4,1.3322,870.24778,-0.6000000000000227,-0.09174311926605852,0.7999999999999545,0.12232415902139979,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438829,2025-06-08 22:30:00,653.4,653.4,652.9,653.3,1.7208,1124.13125,-0.10000000000002274,-0.015304560759109694,0.5,0.07652280379553107,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438832,2025-06-08 22:35:00,653.3,653.3,652.6,652.7,0.1367,89.2444,-0.599999999999909,-0.09184142048062285,0.6999999999999318,0.10714832389406578,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438834,2025-06-08 22:40:00,652.7,653.0,652.7,653.0,3.1023,2025.06251,0.2999999999999545,0.045962923241911216,0.2999999999999545,0.045962923241911216,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438837,2025-06-08 22:45:00,653.0,653.0,652.3,652.3,0.1521,99.25983,-0.7000000000000455,-0.10719754977029793,0.7000000000000455,0.10719754977029793,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438839,2025-06-08 22:50:00,652.3,652.5,652.2,652.5,1.5472,1009.33274,0.20000000000004547,0.030660738923815038,0.2999999999999545,0.04599110838570512,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438842,2025-06-08 22:55:00,652.5,652.7,652.5,652.6,0.3223,210.31265,0.10000000000002274,0.015325670498087775,0.20000000000004547,0.03065134099617555,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438844,2025-06-08 23:00:00,652.6,652.7,652.3,652.3,0.1495,97.52326,-0.3000000000000682,-0.04596996628870184,0.40000000000009095,0.06129328838493578,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438847,2025-06-08 23:05:00,652.3,652.4,651.9,652.1,5.3522,3489.83384,-0.1999999999999318,-0.030660738923797608,0.5,0.07665184730952017,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438849,2025-06-08 23:10:00,652.1,652.1,651.9,652.1,7.8765,5135.47962,0.0,0.0,0.20000000000004547,0.03067014261617014,doji,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438852,2025-06-08 23:15:00,652.1,652.3,652.1,652.3,1.0968,715.43328,0.1999999999999318,0.030670142616152706,0.1999999999999318,0.030670142616152706,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438854,2025-06-08 23:20:00,652.3,652.3,651.8,651.8,0.1419,92.50338,-0.5,-0.07665184730952017,0.5,0.07665184730952017,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438857,2025-06-08 23:25:00,651.8,652.0,651.7,651.7,0.0213,13.8858,-0.09999999999990905,-0.015342129487558922,0.2999999999999545,0.04602638846271165,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438860,2025-06-08 23:30:00,651.7,652.4,651.7,652.2,0.0713,46.50066,0.5,0.07672241829062451,0.6999999999999318,0.10741138560686385,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438862,2025-06-08 23:35:00,652.2,652.3,652.1,652.1,1.7366,1132.59168,-0.10000000000002274,-0.015332720024535838,0.1999999999999318,0.030665440049054242,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438865,2025-06-08 23:40:00,652.1,652.3,652.1,652.1,1.925,1255.30168,0.0,0.0,0.1999999999999318,0.030670142616152706,doji,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438867,2025-06-08 23:45:00,652.1,652.1,651.9,651.9,0.193,125.85066,-0.20000000000004547,-0.03067014261617014,0.20000000000004547,0.03067014261617014,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438870,2025-06-08 23:50:00,651.9,651.9,651.7,651.7,5.1565,3360.71955,-0.1999999999999318,-0.03067955207852919,0.1999999999999318,0.03067955207852919,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438872,2025-06-08 23:55:00,651.7,651.9,651.6,651.9,0.1276,83.1513,0.1999999999999318,0.03068896731623934,0.2999999999999545,0.04603345097436773,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438875,2025-06-09 00:00:00,651.9,652.1,651.9,652.1,0.7322,477.45204,0.20000000000004547,0.03067955207854663,0.20000000000004547,0.03067955207854663,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438877,2025-06-09 00:05:00,652.1,652.2,651.7,652.2,0.0573,37.3485,0.10000000000002274,0.01533507130808507,0.5,0.07667535654040791,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438880,2025-06-09 00:10:00,652.2,652.2,652.0,652.0,0.0879,57.3108,-0.20000000000004547,-0.030665440049071676,0.20000000000004547,0.030665440049071676,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438883,2025-06-09 00:15:00,652.0,652.3,652.0,652.1,1.2657,825.42931,0.10000000000002274,0.015337423312886922,0.2999999999999545,0.04601226993864333,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438885,2025-06-09 00:20:00,652.1,652.1,651.8,651.8,3.0829,2010.04772,-0.3000000000000682,-0.04600521392425521,0.3000000000000682,0.04600521392425521,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438888,2025-06-09 00:25:00,651.8,652.4,651.7,652.4,1.7754,1158.26326,0.6000000000000227,0.09205277692544074,0.6999999999999318,0.10739490641299967,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438890,2025-06-09 00:30:00,652.4,652.8,652.4,652.8,0.2948,192.44227,0.39999999999997726,0.06131207847945697,0.39999999999997726,0.06131207847945697,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438893,2025-06-09 00:35:00,652.8,653.5,652.8,653.2,0.1876,122.54547,0.40000000000009095,0.0612745098039355,0.7000000000000455,0.10723039215686972,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438896,2025-06-09 00:40:00,653.2,653.2,652.4,652.6,0.8726,569.2857,-0.6000000000000227,-0.09185548071035252,0.8000000000000682,0.12247397428047584,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438898,2025-06-09 00:45:00,652.6,652.6,651.7,652.1,1.9826,1293.472,-0.5,-0.07661661048115231,0.8999999999999773,0.13790989886607066,bearish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438901,2025-06-09 00:50:00,652.1,652.2,651.8,652.2,0.0576,37.55077,0.10000000000002274,0.01533507130808507,0.40000000000009095,0.06134028523234028,bullish,5m
BNBUSDT,candle5m,SPOT,2025-06-10 21:25:12.438903,2025-06-09 00:55:00,652.2,652.6,652.2,652.6,1.2218,797.24278,0.39999999999997726,0.06133088009812592,0.39999999999997726,0.06133088009812592,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223200,2025-06-08 20:50:00,106211.98,106211.98,106151.0,106151.0,12.000128,1274470.71767828,-60.979999999995925,-0.05741348574802572,60.979999999995925,0.05741348574802572,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223211,2025-06-08 20:55:00,106151.0,106172.01,106112.0,106124.6,7.7181,819115.07185638,-26.39999999999418,-0.024870232027954686,60.00999999999476,0.05653267515143028,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223214,2025-06-08 21:00:00,106124.6,106172.01,106124.6,106172.01,3.947427,419007.16995327,47.40999999998894,0.044673902186664484,47.40999999998894,0.044673902186664484,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223215,2025-06-08 21:05:00,106172.01,106184.66,106160.81,106184.65,2.923498,310380.829239,12.639999999999418,0.01190520929197763,23.85000000000582,0.022463547596024435,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223217,2025-06-08 21:10:00,106184.65,106221.83,106184.63,106221.83,9.807096,1041377.81358005,37.18000000000757,0.035014477139593686,37.19999999999709,0.03503331225369872,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223219,2025-06-08 21:15:00,106221.83,106256.01,106198.5,106256.0,7.810014,829462.45718499,34.169999999998254,0.032168528823122565,57.50999999999476,0.054141413304586036,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223220,2025-06-08 21:20:00,106256.0,106265.8,106256.0,106265.8,5.163761,548725.61325063,9.80000000000291,0.00922300858304746,9.80000000000291,0.00922300858304746,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223222,2025-06-08 21:25:00,106265.8,106297.2,106265.79,106292.04,5.559426,590931.52368044,26.239999999990687,0.02469279862381941,31.410000000003492,0.029557957499029314,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223225,2025-06-08 21:30:00,106292.04,106292.05,106284.2,106284.21,3.305654,351364.61228549,-7.829999999987194,-0.007366497058469472,7.850000000005821,0.007385313142927562,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223227,2025-06-08 21:35:00,106284.21,106284.21,106246.58,106246.59,5.433253,577406.95469015,-37.620000000009895,-0.03539566225313233,37.63000000000466,0.03540507098844189,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223231,2025-06-08 21:40:00,106246.59,106266.81,106231.84,106266.8,2.223171,236203.10808223,20.210000000006403,0.019021786958062753,34.970000000001164,0.0329139975221804,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223233,2025-06-08 21:45:00,106266.8,106299.19,106266.8,106299.18,2.126145,226006.09799631,32.379999999990105,0.030470476197636612,32.38999999999942,0.030479886474420435,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223234,2025-06-08 21:50:00,106299.18,106466.51,106299.18,106409.47,22.100432,2351479.68118193,110.29000000000815,0.10375432811429793,167.33000000000175,0.1574141964218367,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223236,2025-06-08 21:55:00,106409.47,106433.7,106314.89,106319.0,26.022093,2769047.49278437,-90.47000000000116,-0.08502062833317482,118.80999999999767,0.11165359624476813,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223237,2025-06-08 22:00:00,106319.0,106348.88,106089.0,106089.01,21.358065,2267757.80151492,-229.99000000000524,-0.21632069526613798,259.88000000000466,0.24443420272952593,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223239,2025-06-08 22:05:00,106089.01,106124.26,105957.21,105985.19,14.622124,1551262.63083193,-103.81999999999243,-0.09786122049776166,167.04999999998836,0.157462116009932,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223240,2025-06-08 22:10:00,105985.19,106042.37,105912.2,105944.99,41.355998,4383349.02484157,-40.19999999999709,-0.03792982774291114,130.16999999999825,0.12281904669888147,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223242,2025-06-08 22:15:00,105944.99,106058.89,105934.99,106025.93,14.501214,1537315.92361918,80.93999999998778,0.07639813831686403,123.89999999999418,0.1169474837837959,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223245,2025-06-08 22:20:00,106025.93,106100.0,106025.92,106099.99,7.180158,761518.6289429,74.06000000001222,0.06985083743194918,74.08000000000175,0.06986970074207484,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223246,2025-06-08 22:25:00,106099.99,106100.0,105898.78,105998.27,17.655352,1870380.95253684,-101.72000000000116,-0.09587182807463145,201.22000000000116,0.18965129025931216,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223248,2025-06-08 22:30:00,105998.27,106006.72,105934.59,105968.95,16.241639,1721120.32065375,-29.320000000006985,-0.027660828804099338,72.13000000000466,0.06804828041061864,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223249,2025-06-08 22:35:00,105968.95,105968.96,105760.57,105806.96,21.446773,2269382.48942161,-161.9899999999907,-0.15286553278105586,208.38999999999942,0.19665194380051837,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223251,2025-06-08 22:40:00,105806.96,105913.36,105806.95,105896.02,18.256955,1932708.97714187,89.05999999999767,0.08417215653866028,106.41000000000349,0.1005699436029572,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223252,2025-06-08 22:45:00,105896.02,105896.02,105711.84,105732.74,8.91257,943067.63930051,-163.27999999999884,-0.15418898651715035,184.18000000000757,0.1739253278829625,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223253,2025-06-08 22:50:00,105732.74,105804.75,105732.18,105769.01,27.535278,2912265.09114111,36.26999999998952,0.03430347118592549,72.57000000000698,0.06863531579717597,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223255,2025-06-08 22:55:00,105769.01,105769.01,105739.0,105766.06,5.525857,584412.57360487,-2.9499999999970896,-0.002789096730693697,30.00999999999476,0.028373150131588417,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223256,2025-06-08 23:00:00,105766.06,105779.24,105665.0,105683.28,17.661482,1867373.29770389,-82.77999999999884,-0.07826707357728825,114.24000000000524,0.10801196527506578,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223258,2025-06-08 23:05:00,105683.28,105787.51,105661.95,105661.95,19.297456,2039857.14915138,-21.330000000001746,-0.020182946630726967,125.55999999999767,0.11880781898517691,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223261,2025-06-08 23:10:00,105661.95,105673.77,105614.77,105670.14,12.092348,1277277.03720763,8.190000000002328,0.007751134632667984,59.0,0.05583845461871564,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223262,2025-06-08 23:15:00,105670.14,105708.06,105587.0,105704.09,9.382756,991324.83619804,33.94999999999709,0.03212828146153406,121.05999999999767,0.11456405754738062,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223264,2025-06-08 23:20:00,105704.09,105745.78,105587.17,105594.55,15.467849,1634410.1004442,-109.5399999999936,-0.10362891350750345,158.61000000000058,0.15005095829309972,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223265,2025-06-08 23:25:00,105594.55,105681.58,105577.78,105681.58,9.59461,1013314.29634075,87.02999999999884,0.08241902636073437,103.80000000000291,0.09830052782080412,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223267,2025-06-08 23:30:00,105681.58,105784.67,105681.57,105700.56,16.948676,1791911.97944692,18.979999999995925,0.017959610369182526,103.09999999999127,0.09755720911817486,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223268,2025-06-08 23:35:00,105700.56,105754.58,105680.99,105701.18,20.6594,2183884.99518612,0.6199999999953434,0.0005865626445076009,73.58999999999651,0.06962120162844597,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223269,2025-06-08 23:40:00,105701.18,105750.02,105676.0,105687.0,7.919002,837034.79793222,-14.179999999993015,-0.013415176632837039,74.02000000000407,0.07002760044874057,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223271,2025-06-08 23:45:00,105687.0,105700.0,105646.28,105646.31,6.486461,685451.14816509,-40.69000000000233,-0.03850047782603568,53.720000000001164,0.05082933567988605,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223272,2025-06-08 23:50:00,105646.31,105675.25,105638.0,105672.49,7.380464,779752.5561026,26.180000000007567,0.024780799253667798,37.25,0.035259158601942654,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223273,2025-06-08 23:55:00,105672.49,105769.78,105624.01,105730.52,9.62513,1017553.86640367,58.029999999998836,0.05491495468688098,145.77000000000407,0.13794507917813242,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223275,2025-06-09 00:00:00,105730.52,105790.89,105686.0,105733.97,19.789085,2092331.59234769,3.4499999999970896,0.0032630124206303817,104.88999999999942,0.09920503559426305,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223278,2025-06-09 00:05:00,105733.97,105753.88,105618.0,105715.0,20.089343,2123467.20336517,-18.970000000001164,-0.0179412538846325,135.88000000000466,0.1285112060012545,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223279,2025-06-09 00:10:00,105715.0,105763.24,105680.0,105684.8,10.569074,1117427.63580318,-30.19999999999709,-0.028567374544763838,83.24000000000524,0.07874000851346095,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223281,2025-06-09 00:15:00,105684.8,105789.07,105666.0,105698.0,11.715496,1238529.92254741,13.19999999999709,0.012489970175462401,123.07000000000698,0.11645004768898364,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223282,2025-06-09 00:20:00,105698.0,105751.5,105609.0,105716.01,14.010523,1480627.38145117,18.00999999999476,0.017039111430674905,142.5,0.13481806656701167,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223284,2025-06-09 00:25:00,105716.01,105856.9,105618.0,105775.75,20.236542,2140222.77015885,59.74000000000524,0.0565098890887059,238.89999999999418,0.22598280052377515,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223285,2025-06-09 00:30:00,105775.75,105960.64,105775.75,105938.37,17.788707,1882926.70220616,162.61999999999534,0.15374034218617721,184.88999999999942,0.17479431722299243,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223286,2025-06-09 00:35:00,105938.37,105957.84,105717.11,105717.11,17.896958,1895528.1146204,-221.25999999999476,-0.2088572818328192,240.72999999999593,0.22723589196246455,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223288,2025-06-09 00:40:00,105717.11,105800.27,105715.0,105780.1,16.960833,1793766.59658119,62.99000000000524,0.05958354328831467,85.27000000000407,0.08065865591672348,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223289,2025-06-09 00:45:00,105780.1,105780.1,105628.0,105708.59,21.258767,2246430.85573096,-71.51000000000931,-0.06760250746596884,152.10000000000582,0.14378886009750966,bearish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223291,2025-06-09 00:50:00,105708.59,105718.92,105646.0,105718.92,8.473159,895507.70991754,10.330000000001746,0.009772148129117744,72.91999999999825,0.06898209502179366,bullish,5m
BTCUSDT,candle5m,SPOT,2025-06-10 21:25:09.223292,2025-06-09 00:55:00,105718.92,105721.5,105668.0,105699.32,7.812309,825683.58416614,-19.59999999999127,-0.018539727798951473,53.5,0.050605889655323755,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637099,2025-06-08 20:50:00,4.063,4.066,4.057,4.059,2585.3271,10502.7307799,-0.0039999999999995595,-0.09844942160963721,0.008999999999999453,0.22151119862169463,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637113,2025-06-08 20:55:00,4.059,4.06,4.052,4.056,4456.7457,18076.0223803,-0.0030000000000001137,-0.07390983000739378,0.008000000000000007,0.19709288001970945,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637117,2025-06-08 21:00:00,4.056,4.064,4.056,4.063,4223.2624,17150.8523222,0.006999999999999673,0.17258382642997222,0.008000000000000007,0.1972386587771205,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637119,2025-06-08 21:05:00,4.063,4.066,4.062,4.065,3017.3786,12263.7305235,0.002000000000000668,0.04922471080484046,0.0039999999999995595,0.09844942160963721,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637122,2025-06-08 21:10:00,4.065,4.065,4.06,4.063,5045.8026,20497.7936999,-0.002000000000000668,-0.049200492004936466,0.005000000000000782,0.12300123001231934,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637124,2025-06-08 21:15:00,4.063,4.065,4.056,4.062,2925.1538,11878.8304139,-0.0009999999999994458,-0.02461235540239837,0.009000000000000341,0.22151119862171648,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637126,2025-06-08 21:20:00,4.062,4.064,4.057,4.06,3398.3486,13798.1544504,-0.002000000000000668,-0.049236829148219294,0.006999999999999673,0.17232890201870193,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637129,2025-06-08 21:25:00,4.06,4.063,4.059,4.061,1806.1901,7334.4362279,0.001000000000000334,0.02463054187192941,0.0039999999999995595,0.09852216748767388,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637132,2025-06-08 21:30:00,4.061,4.065,4.061,4.063,900.5763,3658.5699344,0.0019999999999997797,0.04924895345973356,0.004000000000000448,0.09849790691948898,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637137,2025-06-08 21:35:00,4.063,4.063,4.049,4.049,1057.8212,4292.9860633,-0.013999999999999346,-0.3445729756337521,0.013999999999999346,0.3445729756337521,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637140,2025-06-08 21:40:00,4.049,4.059,4.049,4.058,568.4587,2303.8304178,0.008999999999999453,0.2222771054581243,0.009999999999999787,0.24697456162014786,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637142,2025-06-08 21:45:00,4.058,4.064,4.058,4.063,1120.2518,4548.7011982,0.004999999999999893,0.12321340561852868,0.006000000000000227,0.14785608674224318,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637144,2025-06-08 21:50:00,4.063,4.074,4.061,4.071,866.6291,3523.7301852,0.008000000000000007,0.1968988432192963,0.0129999999999999,0.31996062023135374,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637146,2025-06-08 21:55:00,4.071,4.074,4.061,4.064,852.7457,3466.9099345,-0.006999999999999673,-0.17194792434290526,0.0129999999999999,0.3193318594939794,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637148,2025-06-08 22:00:00,4.064,4.067,4.046,4.048,904.038,3664.3310852,-0.016000000000000014,-0.39370078740157516,0.020999999999999908,0.5167322834645647,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637151,2025-06-08 22:05:00,4.048,4.051,4.037,4.038,2032.8004,8224.5755001,-0.009999999999999787,-0.24703557312252436,0.014000000000000234,0.34584980237154733,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637153,2025-06-08 22:10:00,4.038,4.045,4.035,4.039,2940.2269,11877.4678386,0.0009999999999994458,0.024764735017321588,0.009999999999999787,0.24764735017334785,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637155,2025-06-08 22:15:00,4.039,4.044,4.035,4.037,3620.7266,14626.568404,-0.0019999999999997797,-0.0495172072295068,0.008999999999999453,0.22282743253279164,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637158,2025-06-08 22:20:00,4.037,4.044,4.037,4.041,2028.6243,8196.8498481,0.004000000000000448,0.09908347783008292,0.006999999999999673,0.17339608620261762,bullish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637172,2025-06-08 22:25:00,4.041,4.042,4.033,4.036,1610.0765,6499.3286179,-0.005000000000000782,-0.12373174956695822,0.008999999999999453,0.22271714922047645,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637175,2025-06-08 22:30:00,4.036,4.039,4.032,4.035,1469.4761,5927.1805293,-0.0009999999999994458,-0.02477700693754821,0.006999999999999673,0.17343904856292552,bearish,5m
DOTUSDT,candle5m,SPOT,2025-06-10 21:25:15.637177,2025-06-08 22:35:00,4.035,4.036,4.024,4.03,2943.841,11861.7056622,-0.004999999999999893,-0.12391573729863428,0.011999999999999567,0.29739776951671787,bearish,5m
