symbol,lastPr,askPr,bidPr,bidSz,askSz,high24h,low24h,ts,change24h,baseVolume,quoteVolume,usdtVolume,openUtc,changeUtc24h,indexPrice,fundingRate,holdingAmount,deliveryStartTime,deliveryTime,deliveryStatus,open24h,markPrice,local_time
NSUSDT,0.2696,0.27,0.2694,254,393,0.2741,0.2456,1747904951392,0.09593,2298439.0,588370.3,588370.3,0.2528,0.06646,0.2691246943938537,0.0001,1598594,,,,0.246,0.2694,2025-05-22 09:09:11.392
MOVEUSDT,0.188,0.1879,0.1878,72,25300,0.1882,0.1761,1747904951392,0.05559,8946135.0,1630716.4216,1630716.4216,0.1832,0.0262,0.1876984004018985,5e-05,96616463,,,,0.1781,0.1879,2025-05-22 09:09:11.392
KOMAUSDT,0.02567,0.02568,0.02567,2941,648,0.02579,0.02341,1747904951392,0.08175,59732824.0,1475812.39627,1475812.39627,0.02471,0.03804,0.0255654851034093,0.0006,240926436,,,,0.02373,0.02565,2025-05-22 09:09:11.392
MEUSDT,1.029,1.029,1.027,3658,6155,1.029,0.935,1747904951392,0.0843,486255.0,475988.429,475988.429,0.976,0.0543,1.0285727999060342,5e-05,3905633,,,,0.949,1.029,2025-05-22 09:09:11.392
VELODROMEUSDT,0.066272,0.066312,0.066172,15110,650,0.06639,0.060525,1747904951392,0.07476,13265350.0,842280.14436,842280.14436,0.063013,0.05172,0.0662946049138872,5e-05,9960740,,,,0.061662,0.066297,2025-05-22 09:09:11.392
AVAUSDT,0.6598,0.6599,0.6594,103,200,0.6615,0.6069,1747904951392,0.07302,1133961.0,712170.3733,712170.3733,0.6284,0.04997,0.6596620177256008,5e-05,1094270,,,,0.6149,0.6597,2025-05-22 09:09:11.392
DEGOUSDT,1.994,1.997,1.994,2856,283,2.01,1.899,1747904951392,0.04562,302445.0,590599.889,590599.889,1.945,0.02519,1.99342,5e-05,0,,,,1.907,1.994,2025-05-22 09:09:11.392
VANAUSDT,6.364,6.366,6.365,10.9,78.6,6.364,5.8,1747904951392,0.09103,122494.7,739023.8199,739023.8199,6.022,0.05679,6.3649256732370516,5e-05,381530,,,,5.833,6.365,2025-05-22 09:09:11.392
HYPEUSDT,31.748,31.741,31.738,3.17,3.62,32.1,26.326,1747904951392,0.19443,759735.87,22155324.69127,22155324.69127,28.335,0.12045,31.6757210161081015,0.002067,1387802.62,,,,26.58,31.748,2025-05-22 09:09:11.392
PENGUUSDT,0.014611,0.014619,0.014608,12413,6386,0.014653,0.012645,1747904951392,0.14641,627737902.0,8603770.789493,8603770.789493,0.013877,0.05289,0.0146136880152695,5e-05,946980206,,,,0.012745,0.014614,2025-05-22 09:09:11.392
USUALUSDT,0.138,0.1379,0.1378,1395,5395,0.1382,0.124,1747904951392,0.07981,7475188.0,976583.5866,976583.5866,0.1295,0.06564,0.1379190231540994,5e-05,31671209,,,,0.1278,0.1379,2025-05-22 09:09:11.392
FUELUSDT,0.01429,0.0143,0.01426,3420,8420,0.01457,0.01288,1747904951392,0.08258,45692260.0,626146.1662,626146.1662,0.01386,0.03102,0.014244426206349,5e-05,112228557,,,,0.0132,0.01427,2025-05-22 09:09:11.392
CGPTUSDT,0.14778,0.14765,0.14764,23,1855,0.14839,0.11911,1747904951392,0.2351,13757922.0,1863264.29661,1863264.29661,0.12764,0.15779,0.1477096157717768,5e-05,10266094,,,,0.11965,0.14773,2025-05-22 09:09:11.392
AIXBTUSDT,0.20931,0.2094,0.20931,22,1175,0.2098,0.18304,1747904951392,0.14016,19487203.0,3863725.75019,3863725.75019,0.19854,0.05425,0.2093417750693229,5e-05,37926960,,,,0.18358,0.20931,2025-05-22 09:09:11.392
FARTCOINUSDT,1.5523,1.5519,1.5517,205.4,1262.7,1.559,1.274,1747904951392,0.19435,61750812.0,86423795.80722,86423795.80722,1.4025,0.10745,1.5539623144201669,5e-05,53311915.8,,,,1.2997,1.5535,2025-05-22 09:09:11.392
HIVEUSDT,0.2701,0.2701,0.27,383,1000,0.2703,0.2552,1747904951392,0.05016,2149276.0,569300.9858,569300.9858,0.2628,0.02778,0.2703022600396335,5e-05,5070986,,,,0.2572,0.2701,2025-05-22 09:09:11.392
DEXEUSDT,12.633,12.646,12.622,82.1,4.8,12.972,12.6,1747904951392,-0.01343,39334.5,501990.3993,501990.3993,12.709,-0.00598,12.6090200457438502,5e-05,1018869.6,,,,12.805,12.633,2025-05-22 09:09:11.392
GIGAUSDT,0.02811,0.02803,0.02802,10700,10200,0.02811,0.02437,1747904951392,0.12171,34405630.0,898556.0178,898556.0178,0.026,0.08115,0.0279138260191575,0.000385,73959010,,,,0.02506,0.02804,2025-05-22 09:09:11.392
PHAUSDT,0.1377,0.13772,0.13761,500,490,0.13821,0.12391,1747904951392,0.10363,4927392.0,645380.15925,645380.15925,0.12974,0.06135,0.1376055323943987,5e-05,14556342,,,,0.12477,0.13769,2025-05-22 09:09:11.392
DFUSDT,0.05201,0.05202,0.052,594619,1236,0.05201,0.04949,1747904951392,0.03978,9679649.0,495582.25764,495582.25764,0.05061,0.02766,0.0518265972551848,0.0009,323660879,,,,0.05002,0.05199,2025-05-22 09:09:11.392
AI16ZUSDT,0.3381,0.3378,0.3377,112915,3622,0.3466,0.2872,1747904951392,0.17396,33500743.0,10526337.451,10526337.451,0.3136,0.07813,0.3374686487321856,5e-05,74518828,,,,0.288,0.3378,2025-05-22 09:09:11.392
GRIFFAINUSDT,0.11351,0.11331,0.11319,2436,812,0.11642,0.10034,1747904951392,0.12598,47898726.0,5162987.41541,5162987.41541,0.10726,0.05827,0.1132978611123251,5e-05,76293185,,,,0.10081,0.11344,2025-05-22 09:09:11.392
ZEREBROUSDT,0.0439,0.0439,0.04389,1763,22871,0.04426,0.03854,1747904951392,0.12018,137621415.0,5796207.34978,5796207.34978,0.04228,0.03832,0.043858653480225,5e-05,133150233,,,,0.03919,0.0439,2025-05-22 09:09:11.392
BIOUSDT,0.09007,0.08973,0.08966,3384,1515,0.09111,0.07066,1747904951392,0.20883,31430097.0,2504415.1644,2504415.1644,0.07825,0.15105,0.0899779422684931,-1.9e-05,56670897,,,,0.07451,0.08994,2025-05-22 09:09:11.392
SWARMSUSDT,0.03508,0.0351,0.03507,28905,12660,0.03526,0.02988,1747904951392,0.16467,72523800.0,2377522.77051,2377522.77051,0.0332,0.05663,0.0350184238250621,5e-05,177527189,,,,0.03012,0.03508,2025-05-22 09:09:11.392
ALCHUSDT,0.14883,0.14873,0.14866,659,12992,0.16536,0.14637,1747904951392,-0.08525,51540388.0,8081495.53866,8081495.53866,0.15575,-0.04443,0.148921817067108,5e-05,214287960,,,,0.1627,0.14893,2025-05-22 09:09:11.392
COOKIEUSDT,0.2462,0.2463,0.2462,11634,412,0.2467,0.1852,1747904951392,0.31097,160670319.0,35032701.072,35032701.072,0.2259,0.09119,0.2465461837305551,-4e-06,42644565,,,,0.1878,0.2463,2025-05-22 09:09:11.392
SONICUSDT,0.3408,0.3407,0.3405,902,1131,0.3425,0.3091,1747904951392,0.02961,13967523.0,4598051.5418,4598051.5418,0.3276,0.04029,0.3408316158337702,5e-05,22383060,,,,0.331,0.3408,2025-05-22 09:09:11.392
AVAAIUSDT,0.07908,0.07917,0.07904,1090,2067,0.08171,0.05967,1747904951392,0.30841,82309303.0,5917157.65648,5917157.65648,0.07167,0.10339,0.0790270867371091,5e-05,54919471,,,,0.06044,0.07908,2025-05-22 09:09:11.392
SUSDT,0.5336,0.534,0.5337,4939,202,0.5344,0.4953,1747904951392,0.06358,6676211.0,3420721.2861,3420721.2861,0.5092,0.04792,0.5331777998080699,0.000575,45252852,,,,0.5017,0.5336,2025-05-22 09:09:11.392
PROMUSDT,5.479,5.4825,5.48,38.2,11.5,5.5274,5.4116,1747904951392,-0.00707,76614.5,419325.00913,419325.00913,5.4737,0.00097,5.4880230062065534,5e-05,83277.1,,,,5.518,5.4837,2025-05-22 09:09:11.392
DUCKUSDT,0.002689,0.002692,0.002688,19900,19900,0.002734,0.002557,1747904951392,0.03463,155943800.0,413136.0749,413136.0749,0.002684,0.00186,0.0026805709348952,5e-05,548462561,,,,0.002599,0.002689,2025-05-22 09:09:11.392
BGSCUSDT,0.008812,0.008822,0.008811,75100,145500,0.008999,0.008564,1747904951392,0.02537,134260500.0,1171047.1777,1171047.1777,0.008698,0.01311,0.0087797347995302,0.001934,1264953975,,,,0.008594,0.008812,2025-05-22 09:09:11.392
SOLVUSDT,0.0446,0.0446,0.04455,61660,6790,0.0447,0.04137,1747904951392,0.06419,43555130.0,1851306.3956,1851306.3956,0.04218,0.05832,0.0445855401727483,5e-05,786750582,,,,0.04191,0.04459,2025-05-22 09:09:11.392
ARCUSDT,0.07318,0.07316,0.07311,1800,4096,0.07475,0.05761,1747904951392,0.25804,75226258.0,5055470.57508,5055470.57508,0.06955,0.05219,0.0732102715656108,5e-05,110985891,,,,0.05817,0.07321,2025-05-22 09:09:11.392
NCUSDT,0.0454,0.04545,0.04538,993,993,0.04577,0.04206,1747904951392,0.07,11628025.0,512750.01293,512750.01293,0.04411,0.02925,0.0454647798065232,5e-05,12303354,,,,0.04243,0.04543,2025-05-22 09:09:11.392
PIPPINUSDT,0.03007,0.03001,0.02999,43,43401,0.03058,0.02455,1747904951392,0.17737,79034449.0,2090750.59587,2090750.59587,0.02614,0.15034,0.0300011412901447,5e-05,116637495,,,,0.02554,0.03005,2025-05-22 09:09:11.392
TRUMPUSDT,14.703,14.707,14.706,5872.5,480.3,15.2,13.848,1747904951392,0.03813,4162614.2,60199078.9732,60199078.9732,14.376,0.02275,14.6939250150567087,0.000171,6434623.5,,,,14.163,14.703,2025-05-22 09:09:11.392
MELANIAUSDT,0.3985,0.3982,0.3981,2503.8,310.2,0.4004,0.367,1747904951392,0.06722,10413084.8,3988516.85051,3988516.85051,0.3852,0.03453,0.397650625048339,0.00015,16328241.4,,,,0.3734,0.3981,2025-05-22 09:09:11.392
ZCXUSDT,0.0,,,,,0.0,0.0,1747904951392,0.0,0.0,0.0,0.0,0,0,0.0441918572601471,0.0001,0,,,,0,0.0442,2025-05-22 09:09:11.392
PLUMEUSDT,0.1781,0.1782,0.178,2000,2720,0.1786,0.168,1747904951392,0.05322,4390760.0,759770.032,759770.032,0.1734,0.0271,0.1777616928985225,9.1e-05,49742018,,,,0.1691,0.1781,2025-05-22 09:09:11.392
TESTCUSDT,0.0,,,,,0.0,0.0,1747904951392,0.0,0.0,0.0,0.0,0,0,110464.5233333333332228,0.0,0,,,,0,105252.51,2025-05-22 09:09:11.392
VTHOUSDT,0.002667,0.002668,0.002667,75700,2533200,0.002671,0.002448,1747904951392,0.07281,170531500.0,432588.3284,432588.3284,0.002527,0.0554,0.0026626765144309,5e-05,2058521844,,,,0.002486,0.002666,2025-05-22 09:09:11.392
JUSDT,0.224,0.2241,0.224,500,568.3,0.2247,0.2087,1747904951392,0.06061,1072117.7,231976.36274,231976.36274,0.2181,0.02705,0.2240534005953777,5e-05,3254308.6,,,,0.2112,0.224,2025-05-22 09:09:11.392
VINEUSDT,0.0543,0.05431,0.05429,2716,3000,0.05445,0.047,1747904951392,0.14921,59502734.0,3033870.60217,3033870.60217,0.05145,0.05539,0.0542740736760851,5e-05,69246400,,,,0.04725,0.0543,2025-05-22 09:09:11.392
ANIMEUSDT,0.02808,0.02809,0.02807,91267,26840,0.0287,0.02257,1747904951392,0.21348,217970944.0,5837231.40909,5837231.40909,0.02391,0.1744,0.0280656384280179,5e-05,283785609,,,,0.02314,0.02808,2025-05-22 09:09:11.392
XCNUSDT,0.020353,0.020359,0.020347,23050,3250,0.020925,0.019185,1747904951392,0.0446,62321940.0,1238996.12656,1238996.12656,0.019755,0.03027,0.0203803269162796,5e-05,146106614,,,,0.019484,0.020357,2025-05-22 09:09:11.392
TOSHIUSDT,0.0007579,0.000758,0.0007573,139000,172000,0.0007922,0.000734,1747904951392,0.00597,1509302000.0,1150805.8939,1150805.8939,0.0007587,-0.00105,0.000757569908883,5e-05,5005826628,,,,0.0007534,0.0007579,2025-05-22 09:09:11.392
VVVUSDT,4.024,4.03,4.026,17.27,34.95,4.025,3.541,1747904951392,0.09945,194641.21,737837.78889,737837.78889,3.741,0.07565,4.0214718291986345,5e-05,231167.22,,,,3.66,4.024,2025-05-22 09:09:11.392
JELLYJELLYUSDT,0.0,,,,,0.0,0.0,1747904951392,0.0,0.0,0.0,0.0,0,0,0.0338452001212879,5e-05,0,,,,0,0.033844,2025-05-22 09:09:11.392
FORTHUSDT,2.585,2.5866,2.5843,15.3,47.6,2.5899,2.4728,1747904951392,0.03144,242289.0,615836.9899,615836.9899,2.5594,0.01,2.5868464875403196,5e-05,295260.7,,,,2.5062,2.585,2025-05-22 09:09:11.392
BERAUSDT,3.275,3.275,3.273,1784,65.3,3.305,3.081,1747904951392,0.03639,567204.2,1810633.6618,1810633.6618,3.152,0.03902,3.2777782432862987,5e-05,1697906.9,,,,3.16,3.275,2025-05-22 09:09:11.392
TSTBSCUSDT,0.06162,0.06165,0.06159,1370,2000,0.06294,0.05863,1747904951392,0.04903,15400520.0,929759.5077,929759.5077,0.05952,0.03528,0.061541744932754,5e-05,378238385,,,,0.05874,0.06161,2025-05-22 09:09:11.392
10000ELONUSDT,0.001544,0.001546,0.001544,100000,101600,0.001545,0.001417,1747904951392,0.07897,205770100.0,303185.0685,303185.0685,0.00146,0.05753,0.0015437808926661,5e-05,981751590,,,,0.001431,0.001544,2025-05-22 09:09:11.392
LAYERUSDT,0.9758,0.9765,0.9763,94,400,0.9763,0.9245,1747904951392,0.05253,2937204.7,2790962.98957,2790962.98957,0.9479,0.02943,0.9757941083468337,1.3e-05,13473354.8,,,,0.9271,0.9758,2025-05-22 09:09:11.392
B3USDT,0.005522,0.005524,0.005521,24200,33200,0.00563,0.005074,1747904951392,0.07641,129681300.0,694798.5645,694798.5645,0.005453,0.01265,0.0055164390898178,5e-05,240940454,,,,0.00513,0.005522,2025-05-22 09:09:11.392
IPUSDT,4.5584,4.5598,4.5588,9.9,87.7,4.664,4.3809,1747904951392,0.01181,461106.8,2070723.22059,2070723.22059,4.4498,0.02441,4.5601840350247159,5e-05,1361406.9,,,,4.5052,4.5603,2025-05-22 09:09:11.392
RONUSDT,0.7356,0.735,0.7349,6705,143,0.7356,0.6839,1747904951392,0.06086,599373.0,424246.5093,424246.5093,0.7097,0.03649,0.7348615649533396,5e-05,1724664,,,,0.6934,0.7349,2025-05-22 09:09:11.392
HEIUSDT,0.3619,0.3618,0.3616,200,175,0.3619,0.3329,1747904951392,0.07261,1177235.0,406746.896,406746.896,0.347,0.04294,0.361042230619897,5e-05,36535330,,,,0.3374,0.3618,2025-05-22 09:09:11.392
SHELLUSDT,0.25032,0.25038,0.25011,271.6,277.3,0.25108,0.21465,1747904951392,0.15905,4973828.0,1148630.945132,1148630.945132,0.22727,0.10142,0.2502266676596796,5e-05,15533152.2,,,,0.21597,0.25029,2025-05-22 09:09:11.392
BURGERUSDT,0.0676,,,0,0,0.0,0.0,1747904951392,0.0,0.0,0.0,0.0,0,0,0.009903,5e-05,0,,,,0,0.0659,2025-05-22 09:09:11.392
BROCCOLIUSDT,0.03418,0.03421,0.03416,29350,63700,0.0342,0.03132,1747904951392,0.0638,21895060.0,718582.0539,718582.0539,0.03279,0.0427,0.0341315805113803,5e-05,53057866,,,,0.03213,0.03419,2025-05-22 09:09:11.392
AUCTIONUSDT,12.224,12.22,12.218,300.69,27.68,12.254,11.616,1747904951392,0.04416,73879.69,883585.50779,883585.50779,11.951,0.02284,12.2198855075681663,5e-05,352223.45,,,,11.707,12.224,2025-05-22 09:09:11.392
GPSUSDT,0.02535,0.02539,0.02535,5651,39340,0.0257,0.02301,1747904951392,0.10074,19229522.0,463468.4862,463468.4862,0.02392,0.05978,0.0253598075492055,5e-05,23316260,,,,0.02303,0.02536,2025-05-22 09:09:11.392
GNOUSDT,140.68,141.16,140.64,0.472,0.472,142.0,133.07,1747904951392,0.05221,3344.36,459020.19061,459020.19061,137.76,0.0212,140.911987369239446,0.0001,14499.253,,,,133.7,140.8,2025-05-22 09:09:11.392
AIOZUSDT,0.4756,0.4756,0.4755,2623,8766,0.4782,0.4264,1747904951392,0.11199,2318681.0,1064072.6681,1064072.6681,0.4582,0.03797,0.4765798994250526,0.0001,9127432,,,,0.4277,0.4759,2025-05-22 09:09:11.392
PIUSDT,0.8373,0.8371,0.837,2300,175,0.8695,0.7826,1747904951392,0.06513,67854020.0,55965516.3313,55965516.3313,0.849,-0.01378,0.836295367802236,0.000151,95028406,,,,0.7861,0.8371,2025-05-22 09:09:11.392
AVLUSDT,0.2583,0.2585,0.2583,56,521,0.2638,0.2382,1747904951392,0.07045,2285375.0,568098.2069,568098.2069,0.244,0.05861,0.2582020688660609,2.5e-05,4036313,,,,0.2413,0.2582,2025-05-22 09:09:11.392
KAITOUSDT,2.0955,2.0921,2.092,131.5,987,2.2489,2.0629,1747904951392,-0.02977,14312960.4,30930046.07178,30930046.07178,2.1665,-0.03277,2.0933155198124564,5e-05,7864314.5,,,,2.1598,2.0932,2025-05-22 09:09:11.392
GODSUSDT,0.1708,0.171,0.1709,3538,752,0.1713,0.1576,1747904951392,0.05367,2469003.0,404631.6352,404631.6352,0.1609,0.06153,0.170699605211995,5e-05,6227279,,,,0.1621,0.1708,2025-05-22 09:09:11.392
ROAMUSDT,0.202,0.202,0.2019,500,363.6,0.2079,0.184,1747904951392,0.07848,2892796.3,560210.42247,560210.42247,0.2008,0.00598,0.2015613755315804,5e-05,8696625.9,,,,0.1873,0.202,2025-05-22 09:09:11.392
REDUSDT,0.4476,0.4475,0.4474,150,1983.8,0.4512,0.4124,1747904951392,0.07261,1052801.2,453051.67617,453051.67617,0.4262,0.05021,0.4479076225578036,5e-05,4564794.8,,,,0.4173,0.4477,2025-05-22 09:09:11.392
ELXUSDT,0.1324,0.1328,0.1324,13992,4000,0.1411,0.1147,1747904951392,0.15432,12894170.0,1660252.6889,1660252.6889,0.128,0.03438,0.1326696389545577,5e-05,15953120,,,,0.1147,0.1327,2025-05-22 09:09:11.392
SERAPHUSDT,0.17387,0.174,0.17364,196,888,0.17396,0.16734,1747904951392,0.035,2799516.0,477499.10496,477499.10496,0.17095,0.01708,0.1731344492145859,5e-05,18899413,,,,0.16799,0.17371,2025-05-22 09:09:11.392
BMTUSDT,0.09389,0.0939,0.09381,2000,1386,0.0952,0.089,1747904951392,0.0393,13188854.0,1212439.90769,1212439.90769,0.091,0.03176,0.0940838188142803,-4.2e-05,25454710,,,,0.09034,0.09396,2025-05-22 09:09:11.392
VICUSDT,0.2448,0.2447,0.2445,2960,664,0.2594,0.2233,1747904951392,0.09188,9819999.0,2346162.3209,2346162.3209,0.2319,0.05563,0.2446459001919674,5e-05,2965888,,,,0.2242,0.2447,2025-05-22 09:09:11.392
EPICUSDT,1.4906,1.4909,1.4875,85.3,50,1.5023,1.4271,1747904951392,0.02942,418645.2,611902.4006,611902.4006,1.4481,0.02935,1.487,5e-05,8508268,,,,1.448,1.4906,2025-05-22 09:09:11.392
OBTUSDT,0.01312,0.01312,0.01309,4700,6600,0.01344,0.0124,1747904951392,0.04293,32266900.0,414252.968,414252.968,0.01286,0.02022,0.0130820605941873,5e-05,63285676,,,,0.01258,0.01311,2025-05-22 09:09:11.392
MUBARAKUSDT,0.0575,0.05747,0.05745,10304,10161,0.06398,0.05446,1747904951392,-0.03117,99328259.0,5932748.00959,5932748.00959,0.0611,-0.05892,0.0574185324963423,5e-05,86563552,,,,0.05935,0.05746,2025-05-22 09:09:11.392
NMRUSDT,9.518,9.518,9.516,14.6,5.5,9.538,8.862,1747904951392,0.06549,50374.1,464751.0762,464751.0762,9.172,0.03772,9.5207632937144529,5e-05,26563.4,,,,8.933,9.518,2025-05-22 09:09:11.392
TUTUSDT,0.02833,0.02834,0.02833,38700,5000,0.02872,0.02615,1747904951392,0.03811,28205200.0,771804.332,771804.332,0.02704,0.04771,0.028293889288005,5e-05,275406661,,,,0.02729,0.02832,2025-05-22 09:09:11.392
FORMUSDT,2.6469,2.6462,2.6459,38,120,2.6857,2.5852,1747904951392,0.01601,229437.0,606094.312,606094.312,2.6498,-0.00109,2.6445452899651453,5e-05,1984821,,,,2.6052,2.6457,2025-05-22 09:09:11.392
RSS3USDT,0.06227,0.06229,0.06209,983,2010,0.06261,0.05836,1747904951392,0.0434,7818787.0,474518.96813,474518.96813,0.06059,0.0274,0.0624249485053888,0.0001,6855770,,,,0.05968,0.06228,2025-05-22 09:09:11.392
BIDUSDT,0.04773,0.04776,0.04765,1360,1380,0.0486,0.04355,1747904951392,0.05457,13302070.0,618253.1635,618253.1635,0.04491,0.06279,0.04766,5e-05,12759559,,,,0.04526,0.04766,2025-05-22 09:09:11.392
SIRENUSDT,0.16051,0.16086,0.16078,840,420,0.16534,0.14322,1747904951392,0.11714,7955200.0,1236111.1497,1236111.1497,0.1587,0.01141,0.16,5e-05,76476374,,,,0.14368,0.16042,2025-05-22 09:09:11.392
BROCCOLIF3BUSDT,0.013825,0.013866,0.013843,8330,8370,0.014189,0.0131,1747904951392,0.01297,140262320.0,1905960.12573,1905960.12573,0.013408,0.0311,0.013843,1.3e-05,322030966,,,,0.013648,0.013843,2025-05-22 09:09:11.392
BANANAS31USDT,0.006005,0.006005,0.006002,20000,57000,0.006072,0.005798,1747904951392,0.03072,84088000.0,499750.557,499750.557,0.005927,0.01316,0.0059916814081574,0.000194,5166551546,,,,0.005826,0.006002,2025-05-22 09:09:11.392
BRUSDT,0.05901,0.05898,0.05891,4000,665,0.05914,0.05302,1747904951392,0.10568,9737976.0,546084.89164,546084.89164,0.05582,0.05715,0.058921363101067,5e-05,28555475,,,,0.05337,0.05898,2025-05-22 09:09:11.392
NILUSDT,0.5127,0.5129,0.5127,137,4036,0.5245,0.4497,1747904951392,0.13229,3545541.0,1720705.0626,1720705.0626,0.4734,0.08302,0.5124113203885843,5e-05,5518901,,,,0.4528,0.5127,2025-05-22 09:09:11.392
PARTIUSDT,0.3043,0.3043,0.3042,682,1213,0.3076,0.2734,1747904951392,0.06997,5815745.0,1694403.776,1694403.776,0.2768,0.09935,0.304492110266948,5e-05,11269725,,,,0.2844,0.3043,2025-05-22 09:09:11.392
NAVXUSDT,0.0696,0.06975,0.06957,580,180,0.07014,0.06611,1747904951392,0.05215,6458960.0,437604.8521,437604.8521,0.06723,0.03525,0.0696853969442368,0.0001,18472586,,,,0.06615,0.06963,2025-05-22 09:09:11.392
WALUSDT,0.6647,0.6645,0.6643,1198,288,0.6726,0.6216,1747904951392,0.05257,1571443.0,1011987.9654,1011987.9654,0.6384,0.0412,0.6653713552027758,5e-05,4456174,,,,0.6315,0.6647,2025-05-22 09:09:11.392
KILOUSDT,0.03992,0.03995,0.03987,1628,1590,0.04053,0.03867,1747904951392,0.03099,24679072.0,972240.77259,972240.77259,0.03892,0.02569,0.0398166294787853,0.0001,29703689,,,,0.03872,0.03991,2025-05-22 09:09:11.392
FUNUSDT,0.004586,0.004589,0.004586,214000,13000,0.004648,0.004357,1747904951392,0.01911,164226000.0,739993.336,739993.336,0.004488,0.02184,0.0045865775877532,5e-05,349859992,,,,0.0045,0.004587,2025-05-22 09:09:11.392
MLNUSDT,9.154,9.16,9.154,20,7,9.164,8.574,1747904951392,0.04941,37487.0,332186.245,332186.245,8.835,0.03611,9.1583223395646048,5e-05,77888,,,,8.723,9.159,2025-05-22 09:09:11.392
GUNUSDT,0.05599,0.05598,0.05597,8250,1213,0.05604,0.04953,1747904951392,0.1074,17368738.0,902835.49086,902835.49086,0.05182,0.08047,0.0559670710691001,5e-05,53893890,,,,0.05056,0.05598,2025-05-22 09:09:11.392
PUMPUSDT,0.07419,0.07418,0.07416,4081,6658,0.07425,0.07083,1747904951392,0.04361,9568258.0,696797.38239,696797.38239,0.0723,0.02614,0.0740686258044536,0.000604,48565010,,,,0.07109,0.07419,2025-05-22 09:09:11.392
STOUSDT,0.13064,0.13051,0.13032,500,4979,0.15367,0.11052,1747904951392,0.13442,22964152.0,2947819.98865,2947819.98865,0.11451,0.14086,0.13047,5e-05,28366824,,,,0.11516,0.13051,2025-05-22 09:09:11.392
XAUTUSDT,3312.0,3311.7,3311.6,0.04,0.23,3344.4,3287.1,1747904951392,0.00185,842.74,2793519.345,2793519.345,3319.3,-0.0022,3310.6630691589733587,5e-05,3694.16,,,,3305.9,3311.3,2025-05-22 09:09:11.392
AMPUSDT,0.004769,0.004771,0.004769,10000,12000,0.004784,0.004618,1747904951392,0.01706,117534000.0,552827.954,552827.954,0.0047,0.01468,0.0047790675949208,5e-05,62290591,,,,0.004689,0.004769,2025-05-22 09:09:11.392
BABYUSDT,0.09306,0.09307,0.09301,3524,7595,0.09621,0.0811,1747904951392,0.13891,21268082.0,1877699.4429,1877699.4429,0.08545,0.08964,0.0931164209479628,5e-05,27584489,,,,0.08171,0.09311,2025-05-22 09:09:11.392
FHEUSDT,0.09974,0.09975,0.09967,19620,1241,0.10051,0.09477,1747904951392,0.03229,6094402.0,595871.9873,595871.9873,0.09795,0.01827,0.0996481478728711,5e-05,83388152,,,,0.09662,0.09974,2025-05-22 09:09:11.392
PROMPTUSDT,0.27746,0.27752,0.27731,222,448,0.2869,0.26045,1747904951392,0.04304,5231152.0,1423983.79217,1423983.79217,0.27392,0.01292,0.2773469610835401,5e-05,8070310,,,,0.26601,0.27743,2025-05-22 09:09:11.392
RFCUSDT,0.01343,0.01345,0.01343,700,50300,0.01386,0.01267,1747904951392,0.05416,92788000.0,1222834.243,1222834.243,0.01338,0.00374,0.0133933445860939,5e-05,180749359,,,,0.01274,0.01343,2025-05-22 09:09:11.392
KERNELUSDT,0.1699,0.1701,0.1699,1159,1166,0.1741,0.1499,1747904951392,0.1185,6164372.0,1016558.5397,1016558.5397,0.1573,0.0801,0.1699842944709849,5e-05,18702529,,,,0.1519,0.17,2025-05-22 09:09:11.392
WCTUSDT,0.6,0.6002,0.6,1919,602,0.6891,0.5866,1747904951392,-0.10207,22481316.0,14007419.734,14007419.734,0.616,-0.02597,0.6000703227751832,5e-05,19612981,,,,0.6682,0.6,2025-05-22 09:09:11.392
GMUSDT,0.03022,0.03022,0.0301,2063,1698,0.03036,0.02836,1747904951392,0.02964,38088895.0,1119901.41295,1119901.41295,0.02912,0.03777,0.030171,5e-05,0,,,,0.02935,0.03017,2025-05-22 09:09:11.392
PAWSUSDT,8.02e-05,8.05e-05,8.02e-05,868000,1358000,8.3e-05,7.29e-05,1747904951392,0.07941,18560253000.0,1445658.7247,1445658.7247,0.0000789,0.01648,0.0000801509449767,5e-05,27166631079,,,,0.0000743,0.0000802,2025-05-22 09:09:11.392
10000000AIDOGEUSDT,0.001645,0.001646,0.001643,96000,47000,0.001657,0.001513,1747904951392,0.08153,284153000.0,451430.313,451430.313,0.001608,0.02301,0.0016387484500412,5e-05,373137447,,,,0.001521,0.001644,2025-05-22 09:09:11.392
BANKUSDT,0.07994,0.07992,0.07984,288,932,0.08408,0.06974,1747904951392,0.10751,14913821.0,1126375.13767,1126375.13767,0.07434,0.07533,0.0799791828121258,5e-05,34834427,,,,0.07218,0.07996,2025-05-22 09:09:11.392
EPTUSDT,0.01002,0.01006,0.01005,103935,16343,0.01078,0.00958,1747904951392,-0.03282,84630342.0,854043.42695,854043.42695,0.00978,0.02454,0.0100479851332154,5e-05,131830875,,,,0.01036,0.01005,2025-05-22 09:09:11.392
HYPERUSDT,0.1613,0.1615,0.1614,12659,459,0.1641,0.148,1747904951392,0.06539,5060762.0,788210.7688,788210.7688,0.15,0.07533,0.1613164057046565,5e-05,11446983,,,,0.1514,0.1613,2025-05-22 09:09:11.392
